965;THPT Bắc Mê;5;Hà Giang;TT. Yên Phú, H.Bắc Mê;1
966;GDTX Bắc Mê;5;Hà Giang;TT. Bắc Mê, H. Bắc Mê;1
967;THCS và THPT Minh Ngọc;5;Hà Giang;Xã Minh Ngọc, H. Bắc Mê;1
968;GDNN - GDTX Bắc Mê;5;Hà Giang;TT. Bắc Mê, H. Bắc Mê;1
969;PTDT nội trú THCS&THPT Bắc Mê;5;Hà Giang;Thị trấn Yên Phú;1
970;THPT Hoàng Su Phì;5;Hà Giang;TT. Vinh Quang, H. Hoàng Su Phì;1
971;GDTX Hoàng Su Phì;5;Hà Giang;TT. Vinh Quang, H. Hoàng Su Phì;1
972;THPT Thông Nguyên;5;Hà Giang;Xã Thông Nguyên, H. Hoàng Su Phì;1
973;THCS&THPT Thông Nguyên;5;Hà Giang;Xã Thông Nguyên, H. Hoàng Su Phì;1
974;GDNN - GDTX Hoàng Su Phì;5;Hà Giang;TT. Vinh Quang, H. Hoàng Su Phì;1
975;PTDT nội trú THCS&THPT Hoàng Su Phì;5;Hà Giang;Thị trấn Vinh Quang;1
976;THPT Xín Mần;5;Hà Giang;TT. Cốc Pài, H Xín Mần;1
977;GDTX Xín Mần;5;Hà Giang;TT. Cốc Pài, H. Xín Mần;1
978;THCS và THPT Nà Chì;5;Hà Giang;Xã Nà Chì, H. Xín Mần;1
979;THCS&THPT Xín Mần;5;Hà Giang;Xã Xín Mần, H. Xín Mần;1
980;GDNN - GDTX Xín Mần;5;Hà Giang;TT. Cốc Pài, H. Xín Mần;1
981;PTDT nội trú THCS&THPT Xín Mần;5;Hà Giang;Thị Trấn Cốc Pài;1
982;THPT Đồng Yên;5;Hà Giang;Xã Đồng Yên, H. Bắc Quang;1
983;THPT Việt Vinh;5;Hà Giang;TT. Việt Quang, H. Bắc Quang;1
984;THPT Hùng An;5;Hà Giang;Xã Hùng An, H. Bắc Quang;1
985;THPT Liên Hiệp;5;Hà Giang;Xã Liên Hiệp, H. Bắc quang;1
986;THPT Tân Quang;5;Hà Giang;Xã Tân Quang, H. Bắc quang;1
987;GDTX Bắc Quang;5;Hà Giang;TT. Việt Quang, H. Bắc Quang;1
988;PT DTNT cấp 2-3 Bắc Quang;5;Hà Giang;TT Việt Quang, H. Bắc Quang;1
989;THPT Kim Ngọc;5;Hà Giang;Xã Kim Ngọc, H. Bắc Quang;1
990;Trung cấp Nghề Bắc Quang;5;Hà Giang;Tổ 13, TT Việt Quang, H. Bắc Quang;1
991;PTDT Nội trú THCS&THPT Bắc Quang;5;Hà Giang;TT Việt Quang, H. Bắc Quang;1
992;GDNN - GDTX Bắc Quang;5;Hà Giang;TT. Việt Quang, H. Bắc Quang;1
993;THCS&THPT Liên Hiệp;5;Hà Giang;X. Liên Hiệp-H. Bắc Quang;1
994;Trung cấp DTNT-GDTX Bắc Quang;5;Hà Giang;Thị trấn Việt Quang - Bắc Quang - Hà Giang;1
995;THPT Xuân Giang;5;Hà Giang;Xã Xuân Giang, H.Quang Bình;1
996;GDTX Quang Bình;5;Hà Giang;TT. Yên Bình - H. Quang Bình;1
997;THPT Quang Bình;5;Hà Giang;TT. Yên Bình - H. Quang Bình;1
998;GDNN - GDTX Quang Bình;5;Hà Giang;TT. Yên Bình - H. Quang Bình;1
999;Học ở nước ngoài_06;6;Cao Bằng;035, Bế Văn Đàn, Hợp Giang, TP Cao Bằng;3
1000;Quân nhân, Công an tại ngũ_06;6;Cao Bằng;035, Bế Văn Đàn, Hợp Giang, TP Cao Bằng;3
1001;Sở GD&ĐT Cao Bằng;6;Cao Bằng;035, Bế Văn Đàn, P. Hợp Giang, TP Cao Bằng;1
1002;THPT DTNT tỉnh Cao Bằng;6;Cao Bằng;Km4, P. Đề Thám, Thành phố Cao Bằng;1
1003;THPT Thành phố Cao Bằng;6;Cao Bằng;Phường Sông Bằng, Thành phố Cao Bằng;1
1004;THPT Chuyên Cao Bằng;6;Cao Bằng;Phường Hòa Chung, Thành phố Cao Bằng;1
1005;TT GDNN-GDTX Thành phố Cao Bằng;6;Cao Bằng;Phường Sông Bằng, Thành phố Cao Bằng;1
1006;TT KTTH-HN tỉnh Cao Bằng;6;Cao Bằng;Phường Hợp Giang, Thành phố Cao Bằng;1
1007;THPT Cao Bình;6;Cao Bằng;Xã Hưng Đạo, Thành phố Cao Bằng;1
1008;THPT Bế Văn Đàn;6;Cao Bằng;Nà Cáp, Ph. sông Hiến, TP Cao Bằng;1
1009;Trung tâm Giáo dục Thường xuyên tỉnh;6;Cao Bằng;Km 4 Đề Thám , TP Cao Bằng;1
1010;TC nghề Cao Bằng;6;Cao Bằng;P. Sông Hiến, TP Cao Bẳng , Cao Bằng;1
1015;THPT Bảo Lạc;6;Cao Bằng;TT Bảo Lạc, Cao Bằng;1
1016;THPT Bản Ngà;6;Cao Bằng;Huy Giáp, Bảo Lạc, Cao Bằng;1
1017;TT GDNN-GDTX Bảo Lạc;6;Cao Bằng;TTr Bảo Lạc, Cao Bằng;1
1018;THPT Thông Nông (Trước 10/01/2020);6;Cao Bằng;TTr Thông Nông, Cao Bằng;1
1019;TT GDNN-GDTX Thông Nông;6;Cao Bằng;TTr Thông Nông, Cao Bằng;1
1020;THPT Hà Quảng;6;Cao Bằng;TTr Xuân Hoà, Hà Quảng, Cao Bằng;1
1021;THPT Nà Giàng;6;Cao Bằng;Nà Giàng, Hà Quảng, Cao Bằng;1
1022;TT GDNN-GDTX Hà Quảng;6;Cao Bằng;TTr Xuân Hoà, Hà Quảng, Cao Bằng;1
1023;THPT Đàm Quang Trung;6;Cao Bằng;Thị trấn Xuân Hòa;1
1024;THPT Lục Khu;6;Cao Bằng;Xã Thượng Thôn, Hà Quảng, Cao Bằng;1
1025;THPT Thông Nông (Từ 10/01/2020);6;Cao Bằng;TTr Thông Nông, Hà Quảng, Cao Bằng;1
1026;THPT Trà Lĩnh (Trước 01/3/2020);6;Cao Bằng;TTr Hùng Quốc, Trà Lĩnh, Cao Bằng;1
1027;THPT Quang Trung (Trước 01/3/2020);6;Cao Bằng;Xã Quang Trung, Trà Lĩnh, Cao Bằng;1
1028;TT GDNN-GDTX Trà Lĩnh;6;Cao Bằng;TTr Hùng Quốc,Trà Lĩnh, Cao Bằng;1
1029;THPT Trùng Khánh;6;Cao Bằng;TTr Trùng Khánh,Cao Bằng;1
1030;THPT Pò Tấu;6;Cao Bằng;Xã Chí Viễn, Trùng Khánh, Cao Bằng;1
1031;THPT Thông Huề;6;Cao Bằng;Xã Thông Huề, Trùng Khánh, Cao Bằng;1
1032;TT GDNN-GDTX Trùng Khánh;6;Cao Bằng;TTr. Trùng Khánh, Cao Bằng;1
1033;THPT Trà Lĩnh (Từ 01/3/2020);6;Cao Bằng;TTr Trà Lĩnh, Trùng Khánh, Cao Bằng;1
1034;THPT Quang Trung (Từ 01/3/2020);6;Cao Bằng;Xã Quang Trung, Trùng Khánh, Cao Bằng;1
1035;THPT Nguyên Bình;6;Cao Bằng;TT Nguyên Bình, Cao Bằng;1
1036;THPT Tinh Túc;6;Cao Bằng;Tinh Túc, Nguyên Bình, Cao Bằng;1
1037;THPT Nà Bao;6;Cao Bằng;Xã Lang Môn, Nguyên Bình, Cao Bằng;1
1038;TT GDNN-GDTX Nguyên Bình;6;Cao Bằng;TTr Nguyên Bình, Cao Bằng;1
1039;THPT Hoà An;6;Cao Bằng;TTr Nước Hai, Hoà An, Cao Bằng;1
1040;TT GDNN-GDTX Hoà An;6;Cao Bằng;TTr Nước Hai, Hoà An, Cao Bằng;1
1041;THPT Quảng Uyên (Trước 01/3/2020);6;Cao Bằng;TTr Quảng Uyên, Cao Bằng;1
1042;THPT Đống Đa (Trước 01/3/2020);6;Cao Bằng;Xã Ngọc Động, Quảng Uyên;1
1043;TT GDNN-GDTX Quảng Uyên (Trước 01/3/2020);6;Cao Bằng;TTr Quảng Uyên, Cao Bằng;1
1044;THPT Thạch An;6;Cao Bằng;TTr Đông Khê, Thạch An, Cao Bằng;1
1045;THPT Canh Tân;6;Cao Bằng;Xã Canh Tân, Thạch An , Cao Bằng;1
1046;TT GDNN-GDTX Thạch An;6;Cao Bằng;TTr Đông Khê, Thạch An, Cao Bằng;1
1047;THPT Hạ Lang;6;Cao Bằng;TTr Thanh Nhật, Hạ Lang, Cao Bằng;1
1048;THPT Bằng Ca;6;Cao Bằng;Xã Lý Quốc, Hạ Lang, Cao Bằng;1
1049;TT GDNN-GDTX Hạ Lang;6;Cao Bằng;TTr Thanh Nhật, Hạ Lang, Cao Bằng;1
1050;THPT Bảo Lâm;6;Cao Bằng;TTr Pác Miầu, Bảo Lâm , Cao Bằng;1
1051;THPT Lý Bôn;6;Cao Bằng;Xã Lý Bôn, Bảo Lâm, Cao Bằng;1
1052;TT GDNN-GDTX Bảo Lâm;6;Cao Bằng;TTr Pác Miầu, Bảo Lâm , Cao Bằng;1
1053;THPT Phục Hoà (Trước 01/3/2020);6;Cao Bằng;TTr Hòa Thuận, Phục Hoà, Cao Bằng;1
1054;THPT Cách Linh (Trước 01/3/2020);6;Cao Bằng;Xã Cánh Linh, Phục Hoà, Cao Bằng;1
1055;TT GDNN-GDTX Phục Hoà;6;Cao Bằng;TTr Hòa Thuận, Phục Hoà, Cao Bằng;1
1056;THPT Quảng Uyên (Từ 01/3/2020);6;Cao Bằng;TTr Quảng Uyên, Quảng Hòa, Cao Bằng;1
1057;THPT Đống Đa (Từ 01/3/2020);6;Cao Bằng;Xã Ngọc Động, Quảng Hòa, Cao Bằng;1
1058;TT GDNN - GDTX Quảng Hòa;6;Cao Bằng;TTr Quảng Uyên, Quảng Hòa, Cao Bằng;1
1059;THPT Phục Hòa (Từ 01/3/2020);6;Cao Bằng;TTr Hòa Thuận, Quảng Hòa, Cao Bằng;1
1060;THPT Cách Linh (Từ 01/3/2020);6;Cao Bằng;Xã Cách Linh, Quảng Hòa, Cao Bằng;1
1061;Học ở nước ngoài_07;7;Lai Châu;Phường Tân Phong, TP Lai Châu, tỉnh Lai Châu;1
1062;THPT chuyên Lê Quý Đôn;7;Lai Châu;Phường Đông Phong -TP Lai Châu - tỉnh Lai Châu;2
1063;THPT thành phố Lai Châu;7;Lai Châu;Phường Đông Phong - TP Lai Châu - tỉnh Lai Châu;2
1064;THPT Quyết Thắng;7;Lai Châu;Xã Sùng Phài- TP Lai Châu - tỉnh Lai Châu;2
1065;Phổ thông Dân tộc Nội trú tỉnh;7;Lai Châu;Phường Quyết Thắng - TP Lai Châu - tỉnh Lai Châu;2
1066;Trung tâm GDTX tỉnh Lai Châu;7;Lai Châu;Phường Quyết Thắng - TP Lai Châu - tỉnh Lai Châu;2
1067;Trung tâm GDTX - Hướng nghiệp tỉnh;7;Lai Châu;Phường Quyết Thắng -TP Lai Châu - tỉnh Lai Châu;2
1068;Trường Trung cấp nghề Lai Châu;7;Lai Châu;Phường Quyết Thắng - TP Lai Châu - tỉnh Lai Châu;2
1069;CĐ Cộng đồng Lai Châu;7;Lai Châu;Phường Quyết Thắng-Thành Phố Lai Châu;2
1070;Trường Trung cấp nghề dân tộc nội trú tỉnh Lai Châu;7;Lai Châu;Thành Phố Lai Châu;2
1071;Phổ thông DTNT THPT tỉnh Lai Châu;7;Lai Châu;Phường Quyết Thắng;2
1072;Cao đẳng Lai Châu;7;Lai Châu;Phường Quyết Thắng;2
1077;Quân nhân, Công an tại ngũ_07;7;Lai Châu;Phường Tân Phong, TP Lai Châu, tỉnh Lai Châu;1
1078;THPT Bình Lư;7;Lai Châu;TT Tam Đường - huyện Tam Đường- Lai Châu;1
1079;PTDTNT huyện Tam Đường;7;Lai Châu;TT Tam Đường - huyện Tam Đường - tỉnh Lai Châu;1
1080;Trung tâm GDTX huyện Tam Đường;7;Lai Châu;TT Tam Đường - huyện Tam Đường - tỉnh Lai Châu;1
1081;Trung tâm GD nghề nghiệp - GD thường xuyên huyện Tam Đường;7;Lai Châu;TT Tam Đường - huyện Tam Đường - tỉnh Lai Châu;1
1082;Phổ thông DTNT THPT huyện Tam Đường;7;Lai Châu;thị trấn Tam Đường;1
1083;THPT Phong Thổ;7;Lai Châu;TT Phong Thổ - huyện Phong Thổ - tỉnh Lai Châu;1
1084;THPT Mường So (Trước ngày 16/12/2019);7;Lai Châu;Xã Mường So - huyện Phong Thổ - huyện Lai Châu;1
1085;THPT Dào San;7;Lai Châu;Xã Dào San - huyện Phong Thổ - tỉnh Lai Châu;1
1086;PTDTNT huyện Phong Thổ;7;Lai Châu;TT Phong Thổ - huyện Phong Thổ - tỉnh Lai Châu;1
1087;Trung tâm GDTX huyện Phong Thổ;7;Lai Châu;TT Phong Thổ - huyện Phong Thổ - tỉnh Lai Châu;1
1088;Trung tâm GD nghề nghiệp - GD thường xuyên huyện Phong Thổ;7;Lai Châu;TT Phong Thổ - huyện Phong Thổ - tỉnh Lai Châu;1
1089;Phổ thông DTNT THPT huyện Phong Thổ;7;Lai Châu;thị trấn Phong Thổ;1
1090;THPT Sìn Hồ;7;Lai Châu;TT Sìn Hồ - huyện Sìn Hồ - tỉnh Lai Châu;1
1091;THPT Nậm Tăm;7;Lai Châu;Xã Nậm Tăm - huyện Sìn Hồ - tỉnh Lai Châu;1
1092;PTDTNT  huyện Sìn Hồ;7;Lai Châu;TT Sìn Hồ - huyện Sìn Hồ - tỉnh Lai Châu;1
1093;DTNT THPT huyện Sìn Hồ;7;Lai Châu;TT Sìn Hồ - huyện Sìn Hồ - tỉnh Lai Châu;1
1094;Trung tâm GDTX huyện Sìn Hồ;7;Lai Châu;Xã Phăng Xô Lin - huyện Sìn Hồ - tỉnh Lai Châu;1
1095;Trung tâm GD nghề nghiệp - GD thường xuyên huyện Sìn Hồ;7;Lai Châu;Xã Phăng Xô Lin - huyện Sìn Hồ - tỉnh Lai Châu;1
1096;Phổ thông DTNT THPT huyện Sìn Hồ;7;Lai Châu;thị trấn Sìn Hồ;1
1097;THPT Mường Tè;7;Lai Châu;TT Mường Tè - huyện Mường Tè - tỉnh Lai Châu;1
1098;THPT Dân tộc nội trú Ka Lăng;7;Lai Châu;Xã Ka Lăng - huyện Mường Tè - tỉnh Lai Châu;1
1099;PTDTNT huyện Mường Tè;7;Lai Châu;TT Mường Tè - huyện Mường Tè - tỉnh Lai Châu;1
1100;Trung tâm GDTX huyện Mường Tè;7;Lai Châu;TT Mường Tè - huyện Mường Tè - tỉnh Lai Châu;1
1101;Trung tâm GD nghề nghiệp - GD thường xuyên huyện Mường Tè;7;Lai Châu;TT Mường Tè - huyện Mường Tè - tỉnh Lai Châu;1
1102;Phổ thông DTNT THPT Ka Lăng huyện Mường Tè;7;Lai Châu;Xã Ka Lăng;1
1103;Phổ thông DTNT THPT huyện Mường Tè;7;Lai Châu;thị trấn Mường Tè;1
1104;THPT Than Uyên;7;Lai Châu;TT Than Uyên - huyện Than Uyên - tỉnh Lai Châu;1
1105;THPT Mường Than;7;Lai Châu;Xã Phúc Than - huyện Than Uyên - tỉnh Lai Châu;1
1106;THPT Mường Kim;7;Lai Châu;Xã Mường Kim - huyện Than Uyên - tỉnh Lai Châu;1
1107;PTDTNT huyện Than Uyên;7;Lai Châu;TT Than Uyên - huyện Than Uyên - tỉnh Lai Châu;1
1108;DTNT THPT huyện Than  Uyên;7;Lai Châu;TT Than Uyên - huyện Than Uyên - tỉnh Lai Châu;1
1109;Trung tâm GDTX huyện Than Uyên;7;Lai Châu;TT Than Uyên - huyện Than Uyên - tỉnh Lai Châu;1
1110;Trung tâm GD nghề nghiệp - GD thường xuyên huyện Than Uyên;7;Lai Châu;TT Than Uyên - huyện Than Uyên - tỉnh Lai Châu;1
1111;Phổ thông DTNT THPT huyện Than Uyên;7;Lai Châu;thị trấn Than Uyên;1
1112;THPT Tân Uyên;7;Lai Châu;TT Tân Uyên - huyện Tân Uyên tỉnh Lai Châu;1
1113;THPT Trung Đồng (Trước ngày 16/12/2019);7;Lai Châu;Xã Trung Đồng - huyện Tân Uyên - tỉnh Lai Châu;1
1114;PTDTNT huyện Tân Uyên;7;Lai Châu;TT Tân Uyên - huyện Tân Uyên - tỉnh Lai Châu;1
1115;Trung tâm GDTX huyện Tân Uyên;7;Lai Châu;TT Tân Uyên - huyện Tân Uyên - tỉnh Lai Châu;1
1116;Trung tâm GD nghề nghiệp - GD thường xuyên huyện Tân Uyên;7;Lai Châu;TT Tân Uyên - Tân Uyên - tỉnh Lai Châu;1
1117;Phổ thông DTNT THPT huyện Tân Uyên;7;Lai Châu;thị trấn Tân Uyên;1
1118;THPT Nậm Nhùn;7;Lai Châu;Thị trấn Nậm Nhùn - huyện Nậm Nhùn - tỉnh Lai Châu;1
1119;DTNT THPT huyện Nậm Nhùn;7;Lai Châu;TT Nậm Nhùn - huyện Nậm Nhùn - tỉnh Lai Châu;1
1120;Trung tâm GDNN-GDTX huyện Nậm Nhùn;7;Lai Châu;TT Nậm Nhùn huyện Nậm Nhùn, tỉnh Lai Châu;1
1121;Phổ thông DTNT THPT huyện Nậm Nhùn;7;Lai Châu;thị trấn Nậm Nhùn;1
1122;Học ở nước ngoài_08;8;Lào Cai;Sở Lào Cai;3
1123;Quân nhân, Công an tại ngũ_08;8;Lào Cai;Sở Lào Cai;3
1124;THPT số 1 huyện Bảo Thắng (Trước 01/3/2020);8;Lào Cai;Thị trấn Phố Lu - huyện Bảo Thắng;1
1125;THPT số 2 huyện Bảo Thắng;8;Lào Cai;Xã Xuân Giao - huyện Bảo Thắng;1
1126;THPT số 3 huyện Bảo Thắng (Trước 4/6/2021);8;Lào Cai;Thị trấn Phong Hải - huyện Bảo Thắng;1
1127;TT DN&GDTX huyện Bảo Thắng;8;Lào Cai;Thị trấn Phố Lu - huyện Bảo Thắng;1
1128;TT GDTX huyện Bảo Thắng;8;Lào Cai;Thị trấn Phố Lu - huyện Bảo Thắng;1
1129;PTDTNT THCS&THPT huyện Bảo Thắng (Trước 01/3/2020);8;Lào Cai;Thị trấn Phố Lu - huyện Bảo Thắng;1
1130;TT GDNN-GDTX huyện Bảo Thắng (Trước 01/3/2020);8;Lào Cai;Thị trấn Phố Lu - huyện Bảo Thắng;1
1131;THPT số 1 huyện Bảo Thắng (Từ 01/3/2020);8;Lào Cai;Thị trấn Phố Lu - huyện Bảo Thắng;1
1132;PTDTNT THCS&THPT huyện Bảo Thắng (Từ 01/3/2020);8;Lào Cai;Thị trấn Phố Lu - huyện Bảo Thắng;1
1133;TT GDNN-GDTX huyện Bảo Thắng (Từ 01/3/2020);8;Lào Cai;Thị trấn Phố Lu - huyện Bảo Thắng;1
1134;THPT số 3 huyện Bảo Thắng (Từ 04/6/2021);8;Lào Cai;Thị trấn Phong Hải - huyện Bảo Thắng;1
1139;THPT số 1 huyện Bảo Yên;8;Lào Cai;Thị trấn Phố Ràng - huyện Bảo Yên;1
1140;THPT số 2 huyện Bảo Yên;8;Lào Cai;Xã Bảo Hà - huyện Bảo Yên;1
1141;THPT số 3 huyện Bảo Yên;8;Lào Cai;Xã Nghĩa Đô - huyện Bảo Yên;1
1142;TT DN&GDTX huyện Bảo Yên;8;Lào Cai;Thị trấn Phố Ràng - huyện Bảo Yên;1
1143;TT GDTX huyện Bảo Yên;8;Lào Cai;Thị trấn Phố Ràng - huyện Bảo Yên;1
1144;PTDTNT THCS&THPT huyện Bảo Yên;8;Lào Cai;Thị trấn Phố Ràng - huyện Bảo Yên;1
1145;TT GDNN-GDTX huyện Bảo Yên;8;Lào Cai;Thị trấn Phố Ràng - huyện Bảo Yên;1
1146;THPT số 1 huyện Bát Xát;8;Lào Cai;Thị trấn Bát Xát - huyện Bát Xát;1
1147;THPT số 2 huyện Bát Xát;8;Lào Cai;Xã Bản Vược - huyện Bát Xát;1
1148;THCS và THPT huyện Bát Xát;8;Lào Cai;Xã Mường Hum - huyện Bát Xát;1
1149;TT DN&GDTX huyện Bát Xát;8;Lào Cai;Thị trấn Bát Xát - huyện Bát Xát;1
1150;TT GDTX huyện Bát Xát;8;Lào Cai;Thị trấn Bát Xát - huyện Bát Xát;1
1151;PTDTNT THCS&THPT huyện Bát Xát;8;Lào Cai;Thị trấn Bát Xát - huyện Bát Xát;1
1152;TT GDNN-GDTX huyện Bát Xát;8;Lào Cai;Thị trấn Bát Xát - huyện Bát Xát;1
1153;THPT số 2 huyện Bát Xát (Từ 16/9/2021);8;Lào Cai;Xã Bản Vược - Bát Xát;1
1154;THPT số 1 huyện Bắc Hà;8;Lào Cai;Thị trấn Bắc Hà - huyện Bắc Hà;1
1155;THPT số 2 huyện Bắc Hà;8;Lào Cai;Xã Bảo Nhai - huyện Bắc Hà;1
1156;PTDTNT THCS&THPT huyện Bắc Hà;8;Lào Cai;Thị trấn Bắc Hà - huyện Bắc Hà;1
1157;TT DN&GDTX huyện Bắc Hà;8;Lào Cai;Xã Na Hối - huyện Bắc Hà;1
1158;TT GDTX huyện Bắc Hà;8;Lào Cai;Xã Na Hối - huyện Bắc Hà;1
1159;TT GDNN-GDTX huyện Bắc Hà;8;Lào Cai;Xã Na Hối - huyện Bắc Hà;1
1160;THPT số 1 Tp Lào Cai;8;Lào Cai;Phường Cốc Lếu - Tp. Lào Cai;1
1161;THPT số 2 Tp Lào Cai;8;Lào Cai;Phường Bình Minh - Tp. Lào Cai;1
1162;THPT số 3 Tp Lào Cai;8;Lào Cai;Phường Duyên Hải - Tp. Lào Cai;1
1163;THPT số 4 Tp Lào Cai;8;Lào Cai;Xã Cam Đường - Tp. Lào Cai;1
1164;THPT DTNT tỉnh;8;Lào Cai;Phường Kim Tân -Tp. Lào Cai;1
1165;THPT Chuyên tỉnh Lào Cai;8;Lào Cai;Phường Bắc Cường - TP. Lào Cai;1
1166;TT DN&GDTX TP Lào Cai;8;Lào Cai;Phường Nam Cường - TP. Lào Cai;1
1167;TT KTTH-HNDN&GDTX tỉnh;8;Lào Cai;Phường Kim Tân - Tp. Lào Cai;1
1168;TT GDTX số 1 TP Lào Cai;8;Lào Cai;Phường Duyên Hải - Tp. Lào Cai;1
1169;TT GDTX số 2 TP Lào Cai;8;Lào Cai;Phường Thống Nhất - Tp. Lào Cai;1
1170;CĐ nghề tỉnh Lào Cai;8;Lào Cai;Phường Bắc Cường - Tp. Lào Cai;1
1171;Trung cấp Y tế Lào Cai;8;Lào Cai;Phường Bắc Cường - Tp. Lào Cai;1
1172;CĐ Cộng đồng Lào Cai;8;Lào Cai;Phường Nam Cường - TP. Lào Cai;1
1173;Cao Đẳng Sư Phạm Lào Cai;8;Lào Cai;Phường Bình Minh - Tp. Lào Cai;1
1174;Trường TC Văn hóa Nghệ thuật và Du lịch Lào Cai;8;Lào Cai;Phường Cốc Lếu - TP. Lào Cai;1
1175;TT GDNN-GDTX thành phố Lào Cai;8;Lào Cai;Phường Nam Cường - TP. Lào Cai;1
1176;Cao đẳng Lào Cai;8;Lào Cai;Đường M9, Phường Bắc Cường, Thành Phố Lào Cai, Tỉnh Lào Cai;1
1177;TT GDNN-GDTX thị xã Sa Pa (Học tại trường Cao Đẳng Lào Cai);8;Lào Cai;Phường Bắc Cường - TP Lào Cai;2
1178;THPT số 1 Tp Lào Cai (Từ 04/6/2021);8;Lào Cai;Phường Cốc Lếu - Tp. Lào Cai;2
1179;THPT số 2 Tp Lào Cai (Từ 04/6/2021);8;Lào Cai;Phường Xuân Tăng - Tp. Lào Cai;2
1180;THPT số 3 Tp Lào Cai (Từ 04/6/2021);8;Lào Cai;Phường Duyên Hải - TP Lào Cai;2
1181;THPT DTNT tỉnh (Từ 04/6/2021);8;Lào Cai;Phường Kim Tân - Tp. Lào Cai;2
1182;THPT Chuyên tỉnh Lào Cai (Từ 04/6/2021);8;Lào Cai;Phường Bắc Cường - TP Lào Cai;2
1183;TT KTTH-HNDN&GDTX tỉnh (Từ 04/6/2021);8;Lào Cai;Phường Kim Tân - TP Lào Cai;2
1184;TT GDNN-GDTX thành phố Lào Cai (Từ 04/6/2021));8;Lào Cai;Phường Nam Cường - TP Lào Cai;2
1185;Cao đẳng Lào Cai (Từ 04/6/2021);8;Lào Cai;Phường Bắc Cường, TP Lào Cai;2
1186;THPT số 1 huyện Mường Khương;8;Lào Cai;Thị trấn Mường Khương - huyện Mường Khương;1
1187;THPT số 2 huyện Mường Khương;8;Lào Cai;Xã Bản Lầu - huyện Mường Khương;1
1188;THPT số 3 huyện Mường Khương;8;Lào Cai;Xã Cao Sơn - huyện Mường Khương;1
1189;PTDTNT THCS&THPT huyện Mường Khương;8;Lào Cai;Thị trấn Mường Khương - huyện Mường Khương;1
1190;TT DN&GDTX huyện Mường Khương;8;Lào Cai;Thị trấn Mường Khương - huyện Mường Khương;1
1191;TT GDTX huyện Mường Khương;8;Lào Cai;Thị trấn Mường Khương - huyện Mường Khương;1
1192;TT GDNN-GDTX huyện Mường Khương;8;Lào Cai;Thị trấn Mường Khương - huyện Mường Khương;1
1193;THPT số 1 huyện Sa Pa;8;Lào Cai;Thị trấn Sa Pa - huyện Sa Pa (Trước ngày 01/01/2020);1
1194;THPT số 2 huyện Sa Pa;8;Lào Cai;Xã Bản Hồ - huyện Sa Pa;1
1195;PTDTNT THCS&THPT huyện Sa Pa (Trước 01/01/2020);8;Lào Cai;Thị trấn Sa Pa - huyện Sa Pa (Trước ngày 01/01/2020);1
1196;TT DN&GDTX huyện Sa Pa;8;Lào Cai;Thị trấn Sa Pa - huyện Sa Pa;1
1197;TT GDTX huyện Sa Pa;8;Lào Cai;Thị trấn Sa Pa - huyện Sa Pa;1
1198;TT GDNN-GDTX huyện Sa Pa;8;Lào Cai;Thị trấn Sa Pa - huyện Sa Pa;1
1199;THPT số 1 huyện Si Ma Cai (Trước 01/3/2020);8;Lào Cai;Xã Si Ma Cai - huyện Si Ma Cai (Trước ngà 01/03/2020);1
1200;THPT số 2 huyện Si Ma Cai;8;Lào Cai;Xã Sín Chéng - huyện Si ma cai;1
1201;PTDTNT THCS&THPT huyện Si Ma Cai (Trước 01/3/2020);8;Lào Cai;Xã Si Ma Cai - huyện Si Ma Cai (Trước ngày 01/3/2020);1
1202;TT DN&GDTX huyện Si Ma Cai;8;Lào Cai;Xã Si Ma Cai - huyện Si Ma Cai (Trước ngày 01/3/2020);1
1203;TT GDTX huyện Si Ma Cai;8;Lào Cai;Xã Si Ma Cai - huyện Si Ma Cai (Trước ngày 01/3/2020);1
1204;TT GDNN-GDTX huyện Si Ma Cai (Trước 01/3/2020);8;Lào Cai;Xã Si Ma Cai - huyện Si Ma Cai (Trước ngày 01/3/2020);1
1205;THPT số 1 huyện Si Ma Cai (Từ 01/3/2020);8;Lào Cai;Thị trấn Si Ma Cai - Huyện Si Ma Cai;1
1206;PTDTNT THCS&THPT huyện Si Ma Cai (Từ 01/3/2020);8;Lào Cai;Thị trấn Si Ma Cai - huyện Si Ma Cai;1
1207;TT GDNN-GDTX huyện Si Ma Cai (Từ 01/3/2020);8;Lào Cai;Thị trấn Si Ma Cai - huyện Si Ma Cai;1
1208;THPT số 1 huyện Văn Bàn;8;Lào Cai;Thị trấn Khánh Yên - huyện Văn Bàn;1
1209;THPT số 2 huyện Văn Bàn;8;Lào Cai;Xã Võ Lao - huyện Văn Bàn;1
1210;THPT số 3 huyện Văn Bàn;8;Lào Cai;Xã Dương Quỳ - huyện Văn Bàn;1
1211;THPT số 4 huyện Văn Bàn;8;Lào Cai;Khánh Yên Hạ - huyện Văn Bàn;1
1212;TT DN&GDTX huyện Văn Bàn;8;Lào Cai;Thị trấn Khánh Yên - huyện Văn Bàn;1
1213;TT GDTX huyện Văn Bàn;8;Lào Cai;Thị trấn Khánh Yên - huyện Văn Bàn;1
1214;PTDTNT THCS&THPT huyện Văn Bàn;8;Lào Cai;Thị trấn Khánh Yên - huyện Văn Bàn;1
